clip,frame,player_id,player_label,foot_x,foot_y,bbox_x1,bbox_y1,bbox_x2,bbox_y2,confidence,pressure
gameRG/Clip1,89,2,player_top,1199.9384765625,321.3716125488281,1171.5810546875,206.09681701660156,1228.2957763671875,321.3716125488281,0.7240957021713257,1
gameRG/Clip1,90,1,player_bottom,776.1981811523438,863.7411499023438,725.3319091796875,672.4913330078125,827.064453125,863.7411499023438,0.9030759930610657,1
gameRG/Clip1,90,2,player_top,1199.384765625,321.6717834472656,1172.092041015625,206.81141662597656,1226.677490234375,321.6717834472656,0.6874803900718689,1
gameRG/Clip1,91,1,player_bottom,772.7380981445312,864.3956909179688,721.2438354492188,673.7781372070312,824.2323608398438,864.3956909179688,0.8941320180892944,1
gameRG/Clip1,91,2,player_top,1199.10205078125,321.3367919921875,1172.9825439453125,208.06643676757812,1225.2215576171875,321.3367919921875,0.6467688679695129,1
gameRG/Clip1,92,1,player_bottom,770.420654296875,866.428466796875,717.83837890625,675.3702392578125,823.0029296875,866.428466796875,0.8920566439628601,1
gameRG/Clip1,92,2,player_top,1197.6097412109375,321.11767578125,1172.258544921875,209.53982543945312,1222.9609375,321.11767578125,0.6423999071121216,1
gameRG/Clip1,93,1,player_bottom,767.8099365234375,869.3055419921875,713.391357421875,674.5201416015625,822.2285766601562,869.3055419921875,0.9147054553031921,1
gameRG/Clip1,93,2,player_top,1196.6976318359375,321.1535339355469,1171.854736328125,211.91116333007812,1221.54052734375,321.1535339355469,0.6788890361785889,1
gameRG/Clip1,94,1,player_bottom,766.851806640625,871.8308715820312,711.3606567382812,675.8507690429688,822.3429565429688,871.8308715820312,0.9056171178817749,1
gameRG/Clip1,94,2,player_top,1199.48583984375,322.6085510253906,1175.210205078125,214.01840209960938,1223.761474609375,322.6085510253906,0.6868036985397339,1
gameRG/Clip1,95,1,player_bottom,764.3214111328125,874.2954711914062,709.5364990234375,682.65185546875,819.1063842773438,874.2954711914062,0.8674511313438416,1
gameRG/Clip1,95,2,player_top,1200.2803955078125,323.7082214355469,1176.2501220703125,214.62904357910156,1224.3106689453125,323.7082214355469,0.6607773900032043,1
gameRG/Clip1,96,1,player_bottom,761.4868774414062,873.1917114257812,708.0914306640625,688.0377197265625,814.88232421875,873.1917114257812,0.9005158543586731,1
gameRG/Clip1,96,2,player_top,1198.972412109375,324.70635986328125,1175.1092529296875,217.84312438964844,1222.8355712890625,324.70635986328125,0.47666504979133606,1
gameRG/Clip1,97,1,player_bottom,760.3397216796875,873.1441040039062,707.1460571289062,690.026123046875,813.533447265625,873.1441040039062,0.8999038934707642,1
gameRG/Clip1,97,2,player_top,1199.508544921875,325.0509033203125,1176.0372314453125,220.82859802246094,1222.979736328125,325.0509033203125,0.478314071893692,1
gameRG/Clip1,98,1,player_bottom,760.163330078125,879.672119140625,706.0211181640625,694.0972900390625,814.3054809570312,879.672119140625,0.8962624669075012,1
gameRG/Clip1,98,2,player_top,1197.4429931640625,325.18408203125,1173.558349609375,221.38893127441406,1221.32763671875,325.18408203125,0.7161539793014526,1
gameRG/Clip1,99,1,player_bottom,760.06005859375,883.7827758789062,704.9910888671875,695.4891967773438,815.1290893554688,883.7827758789062,0.9017277956008911,1
gameRG/Clip1,99,2,player_top,1196.5548095703125,325.441162109375,1172.2247314453125,221.74307250976562,1220.8848876953125,325.441162109375,0.7083045840263367,1
gameRG/Clip1,100,1,player_bottom,760.1024169921875,885.48193359375,704.6007080078125,695.9072265625,815.6041259765625,885.48193359375,0.9063223600387573,1
gameRG/Clip1,100,2,player_top,1197.3681640625,325.5242919921875,1172.628173828125,221.18959045410156,1222.1080322265625,325.5242919921875,0.6402612328529358,1
gameRG/Clip1,101,1,player_bottom,760.7159423828125,890.0625610351562,704.2959594726562,697.5260009765625,817.1358642578125,890.0625610351562,0.8971301317214966,1
gameRG/Clip1,101,2,player_top,1197.5657958984375,325.57659912109375,1172.676513671875,221.51055908203125,1222.455078125,325.57659912109375,0.6273620128631592,1
gameRG/Clip1,102,1,player_bottom,761.2781372070312,893.722900390625,704.513427734375,700.1211547851562,818.0428466796875,893.722900390625,0.9065186381340027,1
gameRG/Clip1,102,2,player_top,1197.3736572265625,326.05645751953125,1172.1845703125,221.5919647216797,1222.562744140625,326.05645751953125,0.6354475617408752,1
gameRG/Clip1,103,1,player_bottom,763.41845703125,896.0556640625,706.3302612304688,702.4099731445312,820.506591796875,896.0556640625,0.8956886529922485,1
gameRG/Clip1,103,2,player_top,1192.55224609375,313.1891784667969,1170.3323974609375,220.82315063476562,1214.7720947265625,313.1891784667969,0.4662413001060486,1
gameRG/Clip1,104,1,player_bottom,766.341796875,896.67041015625,708.6107177734375,702.9528198242188,824.0728149414062,896.67041015625,0.889738142490387,1
gameRG/Clip1,104,2,player_top,1192.237060546875,318.34136962890625,1168.79833984375,220.90379333496094,1215.6756591796875,318.34136962890625,0.7314886450767517,1
gameRG/Clip1,105,1,player_bottom,768.9361572265625,896.5578002929688,710.9937133789062,704.4716796875,826.878662109375,896.5578002929688,0.8884955644607544,1
gameRG/Clip1,105,2,player_top,1188.87841796875,319.5455322265625,1165.6497802734375,221.85911560058594,1212.1070556640625,319.5455322265625,0.7567178606987,1
gameRG/Clip1,106,1,player_bottom,772.4677734375,896.4057006835938,713.8966674804688,704.800048828125,831.0388793945312,896.4057006835938,0.8895573616027832,1
gameRG/Clip1,106,2,player_top,1185.52978515625,319.7229309082031,1162.9842529296875,222.88397216796875,1208.075439453125,319.7229309082031,0.7002057433128357,1
gameRG/Clip1,107,1,player_bottom,773.9700927734375,896.2863159179688,715.7353515625,707.5482177734375,832.2048950195312,896.2863159179688,0.8717189431190491,1
gameRG/Clip1,107,2,player_top,1184.146240234375,320.1186218261719,1162.25439453125,224.56515502929688,1206.0382080078125,320.1186218261719,0.692677915096283,1
gameRG/Clip1,108,1,player_bottom,774.8033447265625,896.3814697265625,717.141845703125,710.4310302734375,832.46484375,896.3814697265625,0.8932780623435974,1
gameRG/Clip1,108,2,player_top,1183.2833251953125,321.8466491699219,1160.7166748046875,222.63812255859375,1205.8499755859375,321.8466491699219,0.72479248046875,1
gameRG/Clip1,109,1,player_bottom,776.120361328125,896.40283203125,718.650634765625,712.1295166015625,833.5900268554688,896.40283203125,0.8971229195594788,1
gameRG/Clip1,109,2,player_top,1182.906982421875,322.43133544921875,1160.0770263671875,221.93580627441406,1205.737060546875,322.43133544921875,0.7759410738945007,1
gameRG/Clip1,110,1,player_bottom,778.4998779296875,896.4154052734375,720.916015625,713.478759765625,836.083740234375,896.4154052734375,0.8768014907836914,1
gameRG/Clip1,110,2,player_top,1180.936279296875,322.43011474609375,1157.9295654296875,222.72509765625,1203.94287109375,322.43011474609375,0.7506418228149414,1
gameRG/Clip1,111,1,player_bottom,779.3800659179688,896.346923828125,721.8298950195312,714.8698120117188,836.9302368164062,896.346923828125,0.8998121619224548,1
gameRG/Clip1,111,2,player_top,1180.4425048828125,322.2132873535156,1157.3245849609375,223.49835205078125,1203.5604248046875,322.2132873535156,0.6763753890991211,1
gameRG/Clip1,112,1,player_bottom,781.172607421875,896.3740234375,723.4661865234375,715.5147705078125,838.8790283203125,896.3740234375,0.8896740078926086,1
gameRG/Clip1,112,2,player_top,1179.7210693359375,322.1589660644531,1156.3284912109375,224.0517578125,1203.1136474609375,322.1589660644531,0.752518892288208,1
gameRG/Clip1,113,1,player_bottom,782.929443359375,896.6781005859375,724.9631958007812,716.2003784179688,840.8956298828125,896.6781005859375,0.8838056921958923,1
gameRG/Clip1,113,2,player_top,1178.674560546875,322.2303771972656,1154.89208984375,224.302490234375,1202.45703125,322.2303771972656,0.7230910062789917,1
gameRG/Clip1,114,1,player_bottom,784.6327514648438,896.8220825195312,726.422119140625,716.9735717773438,842.8433837890625,896.8220825195312,0.887515664100647,1
gameRG/Clip1,114,2,player_top,1176.402099609375,322.05242919921875,1152.6268310546875,226.18124389648438,1200.17724609375,322.05242919921875,0.3580387830734253,1
gameRG/Clip1,115,1,player_bottom,785.75634765625,896.84716796875,727.1157836914062,717.10302734375,844.3968505859375,896.84716796875,0.892456591129303,1
gameRG/Clip1,115,2,player_top,1175.35595703125,322.51458740234375,1150.9130859375,226.74012756347656,1199.7989501953125,322.51458740234375,0.5603010654449463,1
gameRG/Clip1,116,1,player_bottom,790.1519775390625,896.9979248046875,731.5369873046875,716.9183959960938,848.7670288085938,896.9979248046875,0.897331953048706,1
gameRG/Clip1,116,2,player_top,1172.9554443359375,322.4453430175781,1147.7745361328125,227.29563903808594,1198.1363525390625,322.4453430175781,0.7167192101478577,1
gameRG/Clip1,117,1,player_bottom,793.9744262695312,897.0376586914062,735.6743774414062,716.8997192382812,852.2744750976562,897.0376586914062,0.9006883502006531,1
gameRG/Clip1,117,2,player_top,1171.825927734375,322.47015380859375,1145.8253173828125,227.85250854492188,1197.82666015625,322.47015380859375,0.7318363785743713,1
gameRG/Clip1,118,1,player_bottom,797.4197998046875,896.9105224609375,739.688232421875,716.787841796875,855.1514282226562,896.9105224609375,0.8946465849876404,1
gameRG/Clip1,118,2,player_top,1169.8924560546875,322.2468566894531,1142.66796875,225.6189422607422,1197.116943359375,322.2468566894531,0.580652117729187,1
gameRG/Clip1,119,1,player_bottom,801.10595703125,895.6809692382812,744.3031005859375,715.8095092773438,857.9088134765625,895.6809692382812,0.8742841482162476,1
gameRG/Clip1,119,2,player_top,1164.3951416015625,321.74310302734375,1136.6268310546875,224.13607788085938,1192.1634521484375,321.74310302734375,0.4313569962978363,1
gameRG/Clip1,120,1,player_bottom,806.7185668945312,895.842529296875,749.8741455078125,711.2168579101562,863.56298828125,895.842529296875,0.8862700462341309,1
gameRG/Clip1,120,2,player_top,1158.5193481445312,322.01751708984375,1130.529541015625,223.69483947753906,1186.5090942382812,322.01751708984375,0.500131145119667,1
gameRG/Clip1,121,1,player_bottom,810.84619140625,895.931884765625,754.3770141601562,708.1043701171875,867.3154296875,895.931884765625,0.8834256529808044,1
gameRG/Clip1,121,2,player_top,1152.6435546875,322.29193115234375,1124.4322509765625,223.25360107421875,1180.854736328125,322.29193115234375,0.5689052939414978,1
gameRG/Clip1,122,1,player_bottom,813.8416137695312,895.3878784179688,757.9730224609375,705.7178955078125,869.710205078125,895.3878784179688,0.8842199444770813,1
gameRG/Clip1,122,2,player_top,1148.919677734375,321.4547119140625,1120.8389892578125,222.8749237060547,1177.0003662109375,321.4547119140625,0.7991043329238892,1
gameRG/Clip1,123,1,player_bottom,816.8223876953125,894.7972412109375,761.4677124023438,703.5291137695312,872.1771240234375,894.7972412109375,0.8888017535209656,1
gameRG/Clip1,123,2,player_top,1144.319091796875,321.8403015136719,1116.488037109375,222.73519897460938,1172.1500244140625,321.8403015136719,0.7945422530174255,1
gameRG/Clip1,124,1,player_bottom,819.4017333984375,894.0888061523438,763.148193359375,696.1431884765625,875.6552734375,894.0888061523438,0.8570138812065125,1
gameRG/Clip1,124,2,player_top,1140.0274658203125,322.1640930175781,1112.3172607421875,221.31338500976562,1167.7376708984375,322.1640930175781,0.8114648461341858,1
gameRG/Clip1,125,1,player_bottom,821.0350341796875,893.0026245117188,765.0935668945312,692.9942626953125,876.9765014648438,893.0026245117188,0.8549356460571289,1
gameRG/Clip1,125,2,player_top,1134.68310546875,321.5652160644531,1107.50830078125,220.1404571533203,1161.8580322265625,321.5652160644531,0.7681713700294495,1
gameRG/Clip1,126,1,player_bottom,821.4434204101562,890.6032104492188,765.9050903320312,688.8466796875,876.9817504882812,890.6032104492188,0.8368995189666748,1
gameRG/Clip1,126,2,player_top,1130.164306640625,320.760986328125,1103.2677001953125,218.50042724609375,1157.060791015625,320.760986328125,0.7592946290969849,1
gameRG/Clip1,127,1,player_bottom,824.3306884765625,894.0759887695312,767.922607421875,687.0805053710938,880.7387084960938,894.0759887695312,0.8184252381324768,1
gameRG/Clip1,127,2,player_top,1126.613037109375,319.5240478515625,1100.2333984375,217.15451049804688,1152.9925537109375,319.5240478515625,0.8027937412261963,1
gameRG/Clip1,128,1,player_bottom,825.98974609375,871.6436157226562,774.417236328125,683.9384765625,877.562255859375,871.6436157226562,0.8150774240493774,1
gameRG/Clip1,128,2,player_top,1123.787841796875,318.89154052734375,1098.070556640625,216.8692169189453,1149.5052490234375,318.89154052734375,0.7896147966384888,1
gameRG/Clip1,129,1,player_bottom,826.7473754882812,861.7171630859375,776.6843872070312,680.2864379882812,876.8103637695312,861.7171630859375,0.8232874870300293,1
gameRG/Clip1,129,2,player_top,1120.8443603515625,319.2890930175781,1095.58447265625,216.72921752929688,1146.104248046875,319.2890930175781,0.7305245995521545,1
gameRG/Clip1,130,1,player_bottom,831.4266357421875,856.2194213867188,781.4185791015625,677.99609375,881.4346313476562,856.2194213867188,0.86292564868927,1
gameRG/Clip1,130,2,player_top,1118.5701904296875,317.84747314453125,1094.260009765625,216.9169921875,1142.88037109375,317.84747314453125,0.7016741633415222,1
gameRG/Clip1,131,1,player_bottom,834.20947265625,854.9864501953125,782.9301147460938,674.9881591796875,885.4888916015625,854.9864501953125,0.883366584777832,1
gameRG/Clip1,131,2,player_top,1115.487060546875,317.1022644042969,1091.7076416015625,216.72573852539062,1139.2666015625,317.1022644042969,0.6215835213661194,1
gameRG/Clip1,132,1,player_bottom,836.2313232421875,851.1602783203125,784.617919921875,671.8991088867188,887.8446655273438,851.1602783203125,0.892267644405365,1
gameRG/Clip1,132,2,player_top,1112.195556640625,317.559326171875,1088.050537109375,214.13006591796875,1136.340576171875,317.559326171875,0.6680627465248108,1
gameRG/Clip1,133,1,player_bottom,836.9706420898438,849.1347045898438,785.0221557617188,670.807373046875,888.9191284179688,849.1347045898438,0.8947998285293579,1
gameRG/Clip1,133,2,player_top,1110.062744140625,319.0231018066406,1086.087646484375,215.42642211914062,1134.0377197265625,319.0231018066406,0.7804061770439148,1
gameRG/Clip1,134,1,player_bottom,837.673828125,847.2337646484375,785.192626953125,668.5956420898438,890.1549682617188,847.2337646484375,0.8959894180297852,1
gameRG/Clip1,134,2,player_top,1108.689453125,318.87530517578125,1085.11962890625,216.59461975097656,1132.2591552734375,318.87530517578125,0.7256212830543518,1
gameRG/Clip1,135,1,player_bottom,838.2108154296875,844.0311279296875,785.7191772460938,667.0493774414062,890.702392578125,844.0311279296875,0.8902822732925415,1
gameRG/Clip1,135,2,player_top,1106.679443359375,318.94451904296875,1082.9326171875,216.2565460205078,1130.4261474609375,318.94451904296875,0.8307387232780457,1
gameRG/Clip1,136,1,player_bottom,838.0432739257812,842.5944213867188,785.3580932617188,665.5455932617188,890.7284545898438,842.5944213867188,0.8684191107749939,1
gameRG/Clip1,136,2,player_top,1105.37353515625,319.0318908691406,1081.18896484375,216.26910400390625,1129.5579833984375,319.0318908691406,0.8217639327049255,1
gameRG/Clip1,137,1,player_bottom,837.9481201171875,842.3665161132812,785.2116088867188,664.7252197265625,890.6846923828125,842.3665161132812,0.8671565651893616,1
gameRG/Clip1,137,2,player_top,1103.43115234375,318.7720031738281,1078.964599609375,217.25071716308594,1127.8978271484375,318.7720031738281,0.8100705742835999,1
gameRG/Clip1,138,1,player_bottom,843.048828125,840.7589721679688,790.4181518554688,664.3328857421875,895.679443359375,840.7589721679688,0.8595257997512817,1
gameRG/Clip1,138,2,player_top,1102.0186767578125,318.2611083984375,1077.2489013671875,217.71963500976562,1126.7884521484375,318.2611083984375,0.8103507161140442,1
gameRG/Clip1,139,1,player_bottom,846.267822265625,840.10009765625,792.849853515625,661.2591552734375,899.6857299804688,840.10009765625,0.8001872897148132,1
gameRG/Clip1,139,2,player_top,1100.97021484375,317.974365234375,1075.7628173828125,217.74472045898438,1126.1776123046875,317.974365234375,0.789605975151062,1
gameRG/Clip1,140,1,player_bottom,850.6630859375,839.4827880859375,797.51806640625,660.7832641601562,903.8080444335938,839.4827880859375,0.8210489749908447,1
gameRG/Clip1,140,2,player_top,1097.9989013671875,317.1653747558594,1072.7132568359375,218.42608642578125,1123.2845458984375,317.1653747558594,0.7744937539100647,1
gameRG/Clip1,141,1,player_bottom,854.94091796875,839.98974609375,801.951904296875,660.1868286132812,907.9298706054688,839.98974609375,0.7633987069129944,1
gameRG/Clip1,141,2,player_top,1094.293701171875,316.94281005859375,1068.7064208984375,218.11117553710938,1119.8809814453125,316.94281005859375,0.7865926027297974,1
gameRG/Clip1,142,1,player_bottom,858.765625,840.158203125,806.0337524414062,658.6444091796875,911.4974365234375,840.158203125,0.6228472590446472,1
gameRG/Clip1,142,2,player_top,1089.401611328125,316.6802673339844,1063.794189453125,219.22796630859375,1115.009033203125,316.6802673339844,0.727432906627655,1
gameRG/Clip1,143,1,player_bottom,867.9849243164062,840.2936401367188,814.7684326171875,657.8760986328125,921.201416015625,840.2936401367188,0.8112184405326843,1
gameRG/Clip1,143,2,player_top,1083.49609375,316.8940124511719,1057.7940673828125,218.82846069335938,1109.1982421875,316.8940124511719,0.7281778454780579,1
gameRG/Clip1,144,1,player_bottom,873.3941650390625,838.2982177734375,819.83154296875,656.677978515625,926.9568481445312,838.2982177734375,0.652898371219635,1
gameRG/Clip1,144,2,player_top,1078.8914794921875,317.0133056640625,1052.995361328125,217.42083740234375,1104.78759765625,317.0133056640625,0.6642001867294312,1
gameRG/Clip1,145,1,player_bottom,864.5621948242188,837.850341796875,812.0615844726562,655.535888671875,917.0628051757812,837.850341796875,0.688086211681366,1
gameRG/Clip1,145,2,player_top,1074.093505859375,317.93359375,1048.183837890625,217.15304565429688,1100.0032958984375,317.93359375,0.7013193964958191,1
gameRG/Clip1,146,1,player_bottom,861.8919677734375,837.8464965820312,809.99755859375,652.9647216796875,913.7864379882812,837.8464965820312,0.8173698782920837,1
gameRG/Clip1,146,2,player_top,1069.999267578125,317.3537292480469,1044.576904296875,217.5507049560547,1095.4215087890625,317.3537292480469,0.6399990916252136,1
gameRG/Clip1,147,1,player_bottom,861.7550048828125,837.4559936523438,810.6809692382812,650.3599853515625,912.8290405273438,837.4559936523438,0.8340387940406799,1
gameRG/Clip1,147,2,player_top,1066.06689453125,316.3072204589844,1041.575439453125,219.5625,1090.5582275390625,316.3072204589844,0.5777103304862976,1
gameRG/Clip1,148,1,player_bottom,861.998291015625,837.2922973632812,811.582763671875,646.3870849609375,912.4138793945312,837.2922973632812,0.8440741300582886,1
gameRG/Clip1,148,2,player_top,1060.260498046875,317.3392028808594,1036.5213623046875,221.4136505126953,1083.9996337890625,317.3392028808594,0.6741426587104797,1
gameRG/Clip1,149,1,player_bottom,862.43310546875,836.4609375,812.9163818359375,641.9481201171875,911.9498291015625,836.4609375,0.846686065196991,1
gameRG/Clip1,149,2,player_top,1056.442626953125,317.5496520996094,1033.2901611328125,221.1702117919922,1079.5950927734375,317.5496520996094,0.5102837085723877,1
gameRG/Clip1,150,1,player_bottom,864.969970703125,836.1409912109375,816.2218017578125,639.1802978515625,913.7182006835938,836.1409912109375,0.8393540978431702,1
gameRG/Clip1,150,2,player_top,1053.029296875,316.18817138671875,1030.9454345703125,222.48388671875,1075.1131591796875,316.18817138671875,0.5869241952896118,1
gameRG/Clip1,151,1,player_bottom,869.6864013671875,835.8327026367188,820.734130859375,634.4573974609375,918.6387329101562,835.8327026367188,0.6272310614585876,1
gameRG/Clip1,151,2,player_top,1050.284912109375,315.73329162597656,1028.3677978515625,223.01081085205078,1072.2019653320312,315.73329162597656,0.5261678397655487,1
gameRG/Clip1,152,1,player_bottom,866.9676513671875,835.6162109375,818.5283203125,629.6870727539062,915.4069213867188,835.6162109375,0.8366575241088867,1
gameRG/Clip1,152,2,player_top,1047.54052734375,315.2784118652344,1025.7901611328125,223.53773498535156,1069.290771484375,315.2784118652344,0.4654114842414856,1
gameRG/Clip1,153,1,player_bottom,868.6611328125,829.1206665039062,821.5574951171875,625.6409301757812,915.7647705078125,829.1206665039062,0.8561547994613647,1
gameRG/Clip1,153,2,player_top,1044.635498046875,314.6549072265625,1022.552490234375,224.1769561767578,1066.7186279296875,314.6549072265625,0.6396960616111755,1
gameRG/Clip1,154,1,player_bottom,870.3326416015625,821.6221313476562,824.6504516601562,622.9931640625,916.0148315429688,821.6221313476562,0.8585674166679382,1
gameRG/Clip1,154,2,player_top,1041.227294921875,314.2721862792969,1018.602783203125,225.51205444335938,1063.851806640625,314.2721862792969,0.7043363451957703,1
gameRG/Clip1,155,1,player_bottom,868.9088134765625,816.82421875,824.6239013671875,619.9489135742188,913.1937255859375,816.82421875,0.8211991786956787,1
gameRG/Clip1,155,2,player_top,1038.71044921875,313.6532897949219,1015.7809448242188,228.0967254638672,1061.6400146484375,313.6532897949219,0.443334698677063,1
gameRG/Clip1,156,1,player_bottom,870.3658447265625,813.8063354492188,826.111083984375,614.053466796875,914.62060546875,813.8063354492188,0.8265591263771057,1
gameRG/Clip1,156,2,player_top,1036.161865234375,315.2149658203125,1011.498046875,225.37337493896484,1060.82568359375,315.2149658203125,0.5201760530471802,1
gameRG/Clip1,157,1,player_bottom,869.9889526367188,814.3871459960938,825.5924072265625,610.8333740234375,914.385498046875,814.3871459960938,0.8589844107627869,1
gameRG/Clip1,157,2,player_top,1033.61328125,316.7766418457031,1007.2151489257812,222.6500244140625,1060.0113525390625,316.7766418457031,0.5970174074172974,1
gameRG/Clip1,158,1,player_bottom,869.8367309570312,813.0,826.07177734375,608.7166137695312,913.6016845703125,813.0,0.8577518463134766,1
gameRG/Clip1,158,2,player_top,1030.09619140625,317.4967956542969,1001.9853515625,221.0380096435547,1058.20703125,317.4967956542969,0.5814386010169983,1
gameRG/Clip1,159,1,player_bottom,871.7598876953125,804.936767578125,830.2205810546875,606.8953857421875,913.2992553710938,804.936767578125,0.8783190846443176,1
gameRG/Clip1,159,2,player_top,1027.802734375,318.2557067871094,998.6845703125,221.65838623046875,1056.9208984375,318.2557067871094,0.3938506245613098,1
gameRG/Clip1,160,1,player_bottom,874.7859497070312,800.0819091796875,835.287841796875,606.8519897460938,914.2840576171875,800.0819091796875,0.8562840223312378,1
gameRG/Clip1,160,2,player_top,1021.7420654296875,317.89588928222656,992.4530639648438,222.45592498779297,1051.0310668945312,317.89588928222656,0.4815981388092041,1
gameRG/Clip1,161,1,player_bottom,876.602294921875,798.7269897460938,838.2000122070312,606.225830078125,915.004638671875,798.7269897460938,0.827782928943634,1
gameRG/Clip1,161,2,player_top,1015.681396484375,317.53607177734375,986.2215576171875,223.2534637451172,1045.1412353515625,317.53607177734375,0.5693456530570984,1
gameRG/Clip1,162,1,player_bottom,880.7557983398438,794.020751953125,844.286865234375,606.7899780273438,917.2247314453125,794.020751953125,0.804232120513916,1
gameRG/Clip1,162,2,player_top,1009.416015625,316.3128967285156,980.3485107421875,224.86871337890625,1038.4835205078125,316.3128967285156,0.61838299036026,1
gameRG/Clip1,163,1,player_bottom,884.4755249023438,793.7926635742188,849.082763671875,606.9696044921875,919.8682861328125,793.7926635742188,0.7687738537788391,1
gameRG/Clip1,163,2,player_top,995.1861572265625,313.6160583496094,968.1182250976562,226.0985870361328,1022.2540283203125,313.6160583496094,0.41773855686187744,1
gameRG/Clip1,164,1,player_bottom,883.3893432617188,798.8919067382812,847.6968994140625,606.990234375,919.081787109375,798.8919067382812,0.800548791885376,1
gameRG/Clip1,164,2,player_top,990.9580078125,313.6573079427083,963.8546142578125,225.6309051513672,1018.0613810221354,313.6573079427083,0.4121875762939453,1
gameRG/Clip1,165,1,player_bottom,885.7811279296875,803.2125244140625,850.4268188476562,608.0214233398438,921.1353759765625,803.2125244140625,0.8087975382804871,1
gameRG/Clip1,165,2,player_top,986.7298583984375,313.6985575358073,959.5910034179688,225.16322326660156,1013.8687337239584,313.6985575358073,0.4066365957260132,1
gameRG/Clip1,166,1,player_bottom,889.7532958984375,806.3989868164062,854.5591430664062,608.5228271484375,924.9473876953125,806.3989868164062,0.8140099048614502,1
gameRG/Clip1,166,2,player_top,982.501708984375,313.73980712890625,955.327392578125,224.69554138183594,1009.6760864257812,313.73980712890625,0.40108561515808105,1
gameRG/Clip1,167,1,player_bottom,895.286376953125,811.4144287109375,859.4791259765625,609.4971923828125,931.0935668945312,811.4144287109375,0.8459116220474243,1
gameRG/Clip1,167,2,player_top,978.2314453125,314.96282958984375,950.0782470703125,223.7427978515625,1006.3845825195312,314.96282958984375,0.41824740171432495,1
gameRG/Clip1,168,1,player_bottom,902.0196533203125,810.9530639648438,865.6682739257812,608.7171020507812,938.3710327148438,810.9530639648438,0.8255096673965454,1
gameRG/Clip1,168,2,player_top,973.870849609375,314.6800231933594,945.0899353027344,223.04876708984375,1002.6517639160156,314.6800231933594,0.41614362597465515,1
gameRG/Clip1,169,1,player_bottom,907.439697265625,810.6141357421875,870.3822631835938,609.486572265625,944.4970703125,810.6141357421875,0.8598346710205078,1
gameRG/Clip1,169,2,player_top,969.51025390625,314.397216796875,940.1016235351562,222.354736328125,998.9189453125,314.397216796875,0.41403985023498535,1
gameRG/Clip1,170,1,player_bottom,906.528076171875,810.197021484375,869.1837158203125,609.8658447265625,943.8724365234375,810.197021484375,0.7939864993095398,1
gameRG/Clip1,170,2,player_top,964.6053466796875,314.72710673014325,935.0411987304688,222.42099253336588,994.1695353190104,314.72710673014325,0.41077182193597156,1
gameRG/Clip1,171,1,player_bottom,913.4490966796875,809.8062744140625,874.879638671875,611.0263671875,952.0184936523438,809.8062744140625,0.8271620869636536,1
gameRG/Clip1,171,2,player_top,959.700439453125,315.05699666341144,929.9807739257812,222.48724873860678,989.4201253255209,315.05699666341144,0.4075037936369578,1
gameRG/Clip1,172,1,player_bottom,916.1651000976562,810.0099487304688,876.2421264648438,611.3825073242188,956.0880737304688,810.0099487304688,0.8398365378379822,1
gameRG/Clip1,172,2,player_top,954.7955322265625,315.3868865966797,924.9203491210938,222.55350494384766,984.6707153320312,315.3868865966797,0.40423576533794403,1
gameRG/Clip1,173,1,player_bottom,917.8084716796875,809.9959716796875,876.6959838867188,610.9664916992188,958.9210205078125,809.9959716796875,0.794902503490448,1
gameRG/Clip1,173,2,player_top,949.890625,315.71677652994794,919.8599243164062,222.61976114908853,979.9213053385416,315.71677652994794,0.40096773703893024,1
gameRG/Clip1,174,1,player_bottom,917.984375,810.0421142578125,875.576171875,609.8160400390625,960.3926391601562,810.0421142578125,0.5857161283493042,1
gameRG/Clip1,174,2,player_top,944.9857177734375,316.0466664632161,914.7994995117188,222.68601735432944,975.1718953450521,316.0466664632161,0.3976997087399165,1
gameRG/Clip1,175,1,player_bottom,917.0445556640625,809.3995971679688,873.665771484375,609.295654296875,960.42333984375,809.3995971679688,0.8534998297691345,1
gameRG/Clip1,175,2,player_top,940.080810546875,316.3765563964844,909.7390747070312,222.7522735595703,970.4224853515625,316.3765563964844,0.3944316804409027,1
gameRG/Clip1,176,1,player_bottom,904.8260498046875,808.9988403320312,862.4132690429688,608.7420043945312,947.23876953125,808.9988403320312,0.6890026330947876,1
gameRG/Clip1,176,2,player_top,923.3558959960938,317.358642578125,894.7238159179688,222.83697509765625,951.9879760742188,317.358642578125,0.514779806137085,1
gameRG/Clip1,177,1,player_bottom,901.8787841796875,807.7758178710938,859.7900390625,608.1602172851562,943.9675903320312,807.7758178710938,0.6205431818962097,1
gameRG/Clip1,177,2,player_top,915.188232421875,317.779541015625,888.2083740234375,224.6386260986328,942.1681518554688,317.779541015625,0.48951849341392517,1
gameRG/Clip1,178,1,player_bottom,912.4713134765625,805.9212646484375,870.1766967773438,607.4223022460938,954.7659301757812,805.9212646484375,0.7702819108963013,1
gameRG/Clip1,178,2,player_top,910.5589294433594,317.3016052246094,884.214111328125,225.32537078857422,936.9037780761719,317.3016052246094,0.437542587518692,1
gameRG/Clip1,179,1,player_bottom,916.8546142578125,805.1080932617188,874.517578125,607.1080322265625,959.191650390625,805.1080932617188,0.7829996943473816,1
