clip,frame,ball_real_x,ball_real_y,is_real_bounce,bounce_in
Dataset_Clutch/Clip149,491,4.011564396413467,17.618295303543047,1,1.0
Dataset_Clutch/Clip149,510,7.602248082128407,19.3945241647436,1,1.0
Dataset_Clutch/Clip149,539,6.968908907398933,20.68876064095448,1,1.0
Dataset_Clutch/Clip150,39,0.9132288088773255,10.20329668866774,1,1.0
Dataset_Clutch/Clip150,88,0.7050927461172168,15.797271639049072,1,1.0
Dataset_Clutch/Clip150,108,0.5687936508070988,15.977278459963532,1,1.0
Dataset_Clutch/Clip151,104,3.649646898348999,20.28062977746797,1,1.0
Dataset_Clutch/Clip152,36,0.7325667092176529,15.97556806279183,1,1.0
Dataset_Clutch/Clip152,148,8.48513277636863,19.80869346764286,1,1.0
Dataset_Clutch/Clip152,161,0.7056280382292893,16.337390209703717,1,1.0
Dataset_Clutch/Clip153,156,2.471491038347628,23.51919263250387,1,1.0
Dataset_Clutch/Clip153,297,6.152848537791773,0.6922143037374717,1,1.0
Dataset_Clutch/Clip153,312,4.2563405748769805,3.619570069967449,1,1.0
Dataset_Clutch/Clip153,341,5.51301675895859,23.99356906366661,1,1.0
Dataset_Clutch/Clip153,417,0.3016394987187574,2.596008892269722,1,1.0
Dataset_Clutch/Clip153,474,0.024763116147888304,0.4867533004368419,1,1.0
Dataset_Clutch/Clip153,568,4.847215113095441,1.347120073420115,1,1.0
Dataset_Clutch/Clip153,601,1.0077188145629978,20.088554285427417,1,1.0
Dataset_Clutch/Clip153,612,0.10814522490354694,21.872417515691264,1,1.0
Dataset_Clutch/Clip153,686,3.9749100418388466,13.563023016882664,1,1.0
Dataset_Clutch/Clip154,98,7.439039126633648,18.37255530822097,1,1.0
Dataset_Clutch/Clip154,138,2.261033681729412,0.4497425328352286,1,1.0
Dataset_Clutch/Clip154,185,6.220940382511869,2.415742954391588,1,1.0
Dataset_Clutch/Clip154,304,8.331103227719034,2.7347004703733275,1,1.0
Dataset_Clutch/Clip154,349,5.658747602846156,23.992509414649685,1,1.0
Dataset_Clutch/Clip154,372,-0.3879195262961594,14.937400726903261,1,1.0
Dataset_Clutch/Clip154,443,1.8493001667388593,11.30834680747627,1,1.0
Dataset_Clutch/Clip155,210,2.6742372986291056,2.55871801372733,1,1.0
Dataset_Clutch/Clip155,456,-0.2184981586471902,1.8383574214299607,1,1.0
Dataset_Clutch/Clip156,86,2.9959386237562007,21.392350097238843,1,1.0
Dataset_Clutch/Clip156,131,7.106768690502081,22.996526187028532,1,1.0
Dataset_Clutch/Clip157,114,-0.06989281235521042,23.53816847650731,1,1.0
Dataset_Clutch/Clip158,111,0.9257942261767288,3.2095900596000972,1,1.0
Dataset_Clutch/Clip158,259,2.1540071725871703,2.6544790478131803,1,1.0
Dataset_Clutch/Clip158,271,1.4356137836043852,3.3844975477099553,1,1.0
Dataset_Clutch/Clip158,281,0.9300890588122986,2.5861313495120086,1,1.0
Dataset_Clutch/Clip159,51,0.21986130814802538,18.242055130968176,1,1.0
Dataset_Clutch/Clip160,72,2.780848461840842,0.7476148445154469,1,1.0
Dataset_Clutch/Clip160,89,4.705549877091836,13.077680347067572,1,1.0
Dataset_Clutch/Clip161,15,3.0235107258541754,16.1318419957394,1,1.0
Dataset_Clutch/Clip161,243,6.019041049796114,-0.06082653293164349,1,1.0
Dataset_Clutch/Clip161,293,0.2414382101131092,20.74638728456598,1,1.0
Dataset_Clutch/Clip163,30,1.355305971119224,23.774482127513505,1,1.0
Dataset_Clutch/Clip164,28,6.67458389882367,16.459325967734532,1,1.0
Dataset_Clutch/Clip164,52,8.608505276893725,23.228045206282573,1,1.0
Dataset_Clutch/Clip164,90,3.0541786879321835,13.096782148115299,1,1.0
Dataset_Clutch/Clip164,127,3.2533719738470674,1.2120780605954544,1,1.0
Dataset_Clutch/Clip164,193,1.8192451678543085,20.953944428104652,1,1.0
Dataset_Clutch/Clip164,390,8.136655030166397,0.3524997127628151,1,1.0
Dataset_Clutch/Clip164,453,2.1658107103987874,24.01790751875385,1,1.0
Dataset_Clutch/Clip165,57,1.710841877278387,22.3242321875829,1,1.0
Dataset_Clutch/Clip166,183,6.510977287700292,22.52222658821098,1,1.0
Dataset_Clutch/Clip166,432,2.6419211561364966,22.552586101682262,1,1.0
Dataset_Clutch/Clip166,462,2.5049806917356414,24.015441320605923,1,1.0
Dataset_Clutch/Clip167,123,4.3314976052762395,2.186929920274171,1,1.0
Dataset_Clutch/Clip168,56,7.025380007845813,23.240018516325623,1,1.0
Dataset_Clutch/Clip168,86,1.0359191713327818,2.6720138372676603,1,1.0
Dataset_Clutch/Clip168,96,0.9813275104342221,2.9385036756518224,1,1.0
Dataset_Clutch/Clip168,141,6.486539128683379,23.001276232085793,1,1.0
Dataset_Clutch/Clip169,20,2.72372577781234,12.63466077918824,1,1.0
Dataset_Clutch/Clip169,40,1.2423727351553175,16.331861057390967,1,1.0
Dataset_Clutch/Clip169,74,2.2864862095306653,18.222313205219688,1,1.0
Dataset_Clutch/Clip169,112,3.5924546495898197,4.4951401175720465,1,1.0
Dataset_Clutch/Clip169,164,6.5587876061754455,20.69227368696041,1,1.0
Dataset_Clutch/Clip169,187,5.802342579780216,22.527787067105507,1,1.0
Dataset_Clutch/Clip169,226,0.4072658288748366,3.6784231473627678,1,1.0
Dataset_Clutch/Clip169,264,3.883113418679033,17.813735541373077,1,1.0
Dataset_Clutch/Clip169,315,5.552109195366082,22.059893475560692,1,1.0
Dataset_Clutch/Clip169,354,2.871248406222483,2.6432306720093495,1,1.0
Dataset_Clutch/Clip169,408,7.7337455357441875,7.339688462083348,1,1.0
Dataset_Clutch/Clip169,726,8.065677971100108,1.6226279520984794,1,1.0
Dataset_Clutch/Clip169,774,6.101645807313883,18.586295993839098,1,1.0
Dataset_Clutch/Clip169,842,0.43427944240031635,2.6814492537665773,1,1.0
Dataset_Clutch/Clip169,934,8.432937056053781,18.767381957422554,1,1.0
